node_a,node_b,relation
465,2705,equivalent
3052,596,stronger
3014,3522,weaker
171,3921,weaker
1656,2387,stronger
3247,2003,stronger
3343,1711,stronger
394,960,incomparable
4580,3081,incomparable
1591,3655,weaker
471,1180,weaker
1567,817,weaker
4371,2153,stronger
1875,4353,incomparable
3637,1407,stronger
1338,4148,weaker
142,3341,incomparable
2108,2080,weaker
3080,3179,stronger
4675,4257,stronger
1794,3610,weaker
4616,644,incomparable
3425,181,stronger
2849,802,stronger
133,2474,weaker
1886,4138,weaker
3546,1639,incomparable
1996,334,incomparable
3799,3805,equivalent
437,2885,incomparable
3689,1193,stronger
2233,1967,weaker
2608,1090,weaker
1605,2398,weaker
3611,4508,weaker
1830,2516,equivalent
3552,895,incomparable
2378,1567,equivalent
506,211,incomparable
2407,53,weaker
4348,1768,stronger
3109,325,weaker
3155,4642,weaker
309,606,stronger
3387,1767,incomparable
424,1310,stronger
904,2701,equivalent
3925,2574,stronger
1203,1048,weaker
1182,4143,weaker
1557,3266,weaker
3517,2779,incomparable
430,2818,stronger
1982,2506,weaker
4315,2759,stronger
4103,4566,incomparable
1801,3626,incomparable
2018,2163,weaker
2904,4242,weaker
3394,3877,weaker
1575,3845,weaker
4534,588,incomparable
363,4225,stronger
936,1643,weaker
3522,90,incomparable
3300,1209,stronger
1536,3328,weaker
4415,896,stronger
3917,2871,incomparable
3647,3010,stronger
1119,3979,incomparable
1360,658,weaker
1850,2737,incomparable
1081,1243,weaker
1007,1294,equivalent
3319,670,incomparable
4002,2420,incomparable
2219,2045,weaker
4454,1009,incomparable
1164,2409,equivalent
4001,475,stronger
3053,3934,incomparable
806,2701,stronger
2807,2215,equivalent
472,1135,equivalent
360,2614,stronger
918,663,weaker
1981,3570,weaker
1986,3914,weaker
3717,1655,incomparable
3450,4509,weaker
1504,2450,incomparable
1573,2055,incomparable
1695,3738,incomparable
4584,3684,incomparable
4658,1943,incomparable
652,3173,stronger
2524,3031,equivalent
3281,2256,incomparable
3460,4473,incomparable
1034,1777,stronger
2190,1465,incomparable
4619,3678,incomparable
2403,2512,equivalent
2647,1152,incomparable
4295,548,stronger
2092,3559,weaker
3756,270,incomparable
65,4544,incomparable
1655,1306,stronger
2606,3780,weaker
1023,2527,stronger
4688,250,incomparable
1653,479,incomparable
118,1926,stronger
742,33,equivalent
1802,3985,weaker
4656,1466,stronger
4377,2051,incomparable
2149,1060,weaker
3109,3842,weaker
3721,434,stronger
4373,2309,stronger
4218,1240,incomparable
221,2024,incomparable
4471,3406,stronger
999,628,incomparable
4159,4043,equivalent
969,197,equivalent
4532,4059,stronger
1679,2050,incomparable
712,3015,weaker
791,3308,incomparable
2193,2271,weaker
2368,582,stronger
334,2840,stronger
2622,1630,weaker
2469,2354,stronger
2417,2164,weaker
1164,2543,weaker
2848,4602,weaker
3853,2431,stronger
429,633,incomparable
3298,866,incomparable
2900,1759,incomparable
18,2984,equivalent
3438,122,stronger
4047,203,incomparable
1024,2913,incomparable
2131,4402,weaker
445,1516,incomparable
2251,532,incomparable
1980,3452,weaker
2699,4105,incomparable
2341,4397,weaker
918,1147,equivalent
770,2215,equivalent
608,167,incomparable
3653,4598,weaker
2244,4464,incomparable
2965,814,equivalent
382,3796,stronger
3384,1929,incomparable
574,3966,weaker
180,4601,weaker
3284,3977,stronger
598,2108,stronger
2181,4115,weaker
1609,3135,equivalent
243,4391,weaker
1899,4402,weaker
3126,358,incomparable
32,2636,equivalent
569,4561,weaker
2377,2714,weaker
3559,3623,stronger
3195,1626,stronger
3153,1400,weaker
3886,985,incomparable
2566,1832,weaker
4591,1740,incomparable
31,4104,incomparable
191,2107,weaker
4618,153,incomparable
4019,1514,stronger
1097,866,weaker
1973,2257,weaker
2991,4455,weaker
692,3032,stronger
1645,3889,incomparable
461,655,weaker
2541,2714,incomparable
2002,4126,weaker
1164,3027,equivalent
1033,4264,incomparable
2972,1180,weaker
1850,322,incomparable
1062,2750,stronger
4219,4204,weaker
24,3283,incomparable
2894,1297,stronger
2611,2140,weaker
3894,3855,stronger
2963,313,weaker
4195,585,stronger
984,2278,weaker
2947,3752,incomparable
3461,3973,incomparable
2735,3869,weaker
606,2857,weaker
1155,3853,incomparable
2299,4470,weaker
1786,687,equivalent
4520,1284,stronger
4363,3552,incomparable
3890,888,stronger
2964,4106,incomparable
3685,2176,stronger
963,650,weaker
3817,4547,weaker
2773,4511,weaker
3735,950,stronger
605,3571,weaker
901,2401,stronger
2714,898,incomparable
4257,2752,stronger
604,4100,weaker
1851,3152,incomparable
4225,3968,weaker
3146,1494,weaker
2750,1494,weaker
1076,4095,incomparable
4355,3260,incomparable
1948,4024,weaker
3742,2279,incomparable
1989,2335,weaker
2625,3485,weaker
4302,2121,stronger
2715,1658,weaker
4432,1413,stronger
4265,2993,stronger
1971,1914,equivalent
1754,4131,weaker
3712,4507,incomparable
1148,4321,weaker
105,3756,incomparable
1134,2171,equivalent
3025,1325,weaker
2297,2838,equivalent
43,626,incomparable
19,40,incomparable
1447,4388,incomparable
4499,3574,incomparable
3389,2541,incomparable
1567,2992,weaker
2224,1047,weaker
1231,3043,stronger
80,1447,weaker
1196,3988,weaker
4654,4616,incomparable
1225,2474,incomparable
366,4470,incomparable
2916,3260,weaker
505,1596,equivalent
2609,1797,incomparable
986,3397,weaker
4608,484,stronger
4403,4216,incomparable
886,3947,weaker
1342,780,equivalent
203,507,stronger
4005,945,stronger
151,2037,incomparable
359,1020,incomparable
2645,3147,incomparable
74,3480,weaker
2884,1443,incomparable
645,4235,incomparable
87,3715,weaker
4082,1542,stronger
4548,3035,stronger
2461,3969,incomparable
4148,849,incomparable
3299,4287,incomparable
1420,1006,stronger
2877,622,incomparable
945,2433,equivalent
4470,4283,incomparable
2493,3665,incomparable
2751,1449,weaker
4205,602,stronger
559,677,weaker
4318,479,incomparable
3368,859,incomparable
4579,254,stronger
761,3255,incomparable
1258,4061,incomparable
979,4646,weaker
1218,2942,weaker
1208,2254,weaker
1534,3178,equivalent
1219,4106,weaker
1506,1130,stronger
993,3763,weaker
3882,2019,incomparable
926,2541,incomparable
552,4020,weaker
3855,3579,equivalent
3521,2013,stronger
531,2928,weaker
4238,4283,incomparable
2698,3666,weaker
769,1776,incomparable
1638,2188,stronger
2452,1947,stronger
1128,4338,weaker
1691,1068,incomparable
4442,1080,stronger
3308,1905,stronger
2184,412,weaker
1599,1479,weaker
4143,4396,incomparable
3281,459,incomparable
363,1273,stronger
3356,4016,stronger
133,4194,weaker
2862,4447,incomparable
2416,2640,equivalent
3985,1743,stronger
3293,2913,incomparable
1913,4271,incomparable
407,232,stronger
1248,848,incomparable
317,3722,incomparable
1879,1654,weaker
3599,3370,weaker
2847,2045,incomparable
2224,2820,equivalent
2448,84,stronger
1207,4230,weaker
101,4097,incomparable
3769,1337,stronger
4223,1507,incomparable
909,2321,stronger
1392,977,weaker
2037,3933,incomparable
1467,3780,incomparable
1095,1922,weaker
2917,2225,stronger
928,3502,incomparable
2459,4565,incomparable
1628,2193,equivalent
1647,2435,stronger
1249,1608,incomparable
468,1797,weaker
1863,3753,incomparable
1968,3015,weaker
1469,1382,stronger
4170,2785,stronger
2210,2548,equivalent
1382,2137,weaker
2113,895,equivalent
3770,2851,incomparable
1953,3646,incomparable
1521,983,stronger
3224,3092,weaker
2498,3180,weaker
1593,859,weaker
4693,1025,incomparable
536,4560,weaker
417,3148,stronger
1866,1957,stronger
23,1531,incomparable
3247,4207,incomparable
2125,3349,incomparable
3247,1763,weaker
4463,1502,incomparable
1660,3020,stronger
932,1527,equivalent
2826,952,incomparable
64,2471,weaker
4064,2924,stronger
1061,3600,incomparable
4526,2955,stronger
4560,1785,stronger
1188,931,stronger
4390,3094,incomparable
4474,4485,incomparable
3421,3232,incomparable
1764,2030,stronger
3276,599,stronger
1915,1445,weaker
4432,4259,stronger
4444,3330,incomparable
2472,3056,incomparable
2763,1542,equivalent
4476,4531,incomparable
273,551,stronger
4194,3155,incomparable
840,2850,incomparable
2495,973,equivalent
2868,2467,incomparable
3329,610,stronger
1756,4017,weaker
3738,1569,incomparable
2819,3514,weaker
2592,4289,incomparable
955,3739,incomparable
2663,3940,incomparable
2852,429,incomparable
1699,4422,incomparable
1673,3201,incomparable
3168,2355,weaker
4393,4654,incomparable
3972,3843,stronger
1410,1286,incomparable
3325,1780,incomparable
4361,420,incomparable
1709,4551,incomparable
4479,641,incomparable
3660,3756,incomparable
3061,953,stronger
4348,1878,incomparable
3553,1415,incomparable
2298,1159,equivalent
1661,2036,incomparable
1267,419,incomparable
3206,1307,weaker
4104,2457,incomparable
2409,4181,weaker
368,1296,stronger
3613,2597,stronger
242,2877,incomparable
3363,2422,stronger
3048,3350,weaker
1940,2390,equivalent
4283,3331,incomparable
3509,1493,stronger
1783,4658,weaker
4586,888,stronger
1757,3437,weaker
186,501,incomparable
2896,1266,incomparable
2462,4192,incomparable
1999,2970,equivalent
4285,933,stronger
381,2662,incomparable
3698,1365,stronger
2154,3258,weaker
3326,3479,incomparable
1163,3637,incomparable
2381,4203,incomparable
1488,953,stronger
2565,348,weaker
2766,2324,equivalent
3249,3232,weaker
2485,2082,incomparable
633,3822,incomparable
4162,718,stronger
2379,343,weaker
3678,2591,stronger
3889,3003,stronger
3032,1662,weaker
1053,4381,incomparable
810,4623,weaker
3472,3654,incomparable
886,2955,equivalent
361,101,incomparable
175,3883,weaker
3864,2192,stronger
1568,2760,equivalent
398,922,incomparable
4410,1170,stronger
1337,2073,weaker
485,1830,equivalent
1755,2586,incomparable
3738,2992,incomparable
3951,4039,stronger
4519,1113,incomparable
3156,1324,equivalent
2652,101,incomparable
3297,3249,stronger
2132,1755,incomparable
850,3648,incomparable
872,3407,incomparable
4284,3690,incomparable
856,430,incomparable
1761,307,incomparable
424,2493,incomparable
809,614,weaker
3644,1263,incomparable
1221,2248,weaker
2262,1986,stronger
4084,1535,incomparable
1224,75,incomparable
2994,3598,incomparable
4558,2357,stronger
3935,3132,stronger
1564,143,stronger
1921,2632,stronger
4015,4589,weaker
1692,2772,stronger
1322,3993,incomparable
4629,2008,stronger
1515,1944,stronger
4185,3280,weaker
1478,4506,incomparable
1657,307,incomparable
3840,3245,stronger
987,512,equivalent
1886,544,equivalent
4047,313,weaker
3024,3598,incomparable
569,3382,weaker
1382,1950,equivalent
1413,2017,equivalent
1609,2895,weaker
974,4599,weaker
3221,3388,weaker
2885,3439,incomparable
564,2257,weaker
1710,1257,incomparable
249,933,equivalent
2483,426,incomparable
1989,4055,weaker
3205,3794,weaker
1321,3367,weaker
120,2216,stronger
4576,1192,incomparable
1088,1853,weaker
2043,4291,incomparable
1244,2366,stronger
938,2848,incomparable
1462,3757,incomparable
127,4326,incomparable
130,3843,incomparable
3244,4661,weaker
3896,2372,incomparable
4066,2783,stronger
3732,1217,incomparable
2328,1427,incomparable
1593,1961,equivalent
3186,1458,weaker
2174,960,weaker
2913,3743,incomparable
2343,3398,incomparable
2876,3861,incomparable
4262,1567,stronger
559,1108,equivalent
4005,2665,incomparable
4158,2907,stronger
3215,294,weaker
2983,725,weaker
4598,3179,stronger
2134,4163,incomparable
647,2618,incomparable
3677,2045,incomparable
2662,4282,incomparable
2350,2475,weaker
3774,2917,incomparable
441,1237,weaker
1745,3829,weaker
3637,2619,stronger
4693,4355,incomparable
3528,2861,stronger
307,2176,stronger
95,3983,weaker
4097,3543,incomparable
2734,3754,incomparable
351,1694,incomparable
742,1350,equivalent
1065,1037,weaker
651,1986,stronger
3243,3631,weaker
2564,4282,weaker
3693,3867,incomparable
518,1807,equivalent
2493,2352,stronger
3348,2112,stronger
4033,525,stronger
2026,2886,weaker
2250,150,stronger
3585,2055,incomparable
1704,391,weaker
3096,2830,stronger
3044,2640,stronger
3330,782,incomparable
205,4501,incomparable
3099,2347,incomparable
1638,525,stronger
3807,3565,stronger
1039,1694,incomparable
3320,1757,stronger
899,1125,weaker
3564,2117,stronger
4460,2440,stronger
1592,2809,equivalent
497,2808,weaker
934,2809,stronger
848,1345,stronger
1844,3030,stronger
2668,4231,incomparable
2324,4421,weaker
2164,756,stronger
3440,2990,incomparable
4507,1697,incomparable
4273,3745,incomparable
386,725,incomparable
3596,3503,weaker
3665,3108,incomparable
3457,715,stronger
2056,4606,incomparable
2894,1541,stronger
4325,3154,stronger
3597,2415,incomparable
2678,4360,weaker
1420,1921,weaker
3278,1881,incomparable
1148,1987,weaker
685,11,weaker
2292,2604,equivalent
2636,4134,weaker
686,1367,stronger
4154,239,stronger
2060,2,stronger
1726,880,incomparable
4362,942,stronger
1163,1706,stronger
175,1602,equivalent
961,2511,weaker
37,4112,weaker
3249,1301,weaker
362,1428,incomparable
1054,258,weaker
3875,1763,incomparable
3923,491,incomparable
2099,115,weaker
3730,850,incomparable
1899,1747,equivalent
4139,1055,incomparable
1376,3692,weaker
3879,2636,stronger
290,2491,incomparable
2451,2260,weaker
2730,1675,weaker
658,1197,incomparable
2141,1280,equivalent
712,3877,weaker
4499,2529,stronger
2780,449,weaker
2398,3565,incomparable
3611,377,weaker
3262,1132,stronger
4105,2575,incomparable
1951,2287,weaker
528,2255,incomparable
3695,4397,incomparable
364,3544,incomparable
2757,3848,incomparable
2191,993,equivalent
3617,542,stronger
3457,3293,incomparable
1826,4278,weaker
3042,4017,weaker
1581,3693,incomparable
1710,131,stronger
1541,3328,weaker
856,2471,incomparable
3965,2945,stronger
1634,1075,incomparable
3134,573,stronger
2184,3205,weaker
3063,4305,incomparable
1339,1127,equivalent
279,1901,equivalent
2607,1810,equivalent
2956,1964,incomparable
549,3482,incomparable
2825,3201,weaker
4306,2457,incomparable
3826,2786,stronger
1443,726,stronger
1599,3683,weaker
534,3359,weaker
1900,413,weaker
4596,718,stronger
3911,615,incomparable
1811,2815,stronger
3032,2898,weaker
747,1373,equivalent
1762,3862,weaker
3780,2791,incomparable
4326,3459,incomparable
4089,3546,incomparable
52,3965,incomparable
2376,4664,incomparable
36,988,equivalent
2135,3289,incomparable
953,2380,equivalent
2104,3976,weaker
3014,4197,weaker
409,38,weaker
2105,1168,stronger
3361,2026,stronger
2425,4556,incomparable
2442,3971,incomparable
694,4371,incomparable
4524,441,incomparable
2846,2334,equivalent
406,3150,incomparable
2708,4090,weaker
3801,4018,weaker
4453,1729,incomparable
1051,444,incomparable
3489,2211,stronger
4017,610,stronger
3222,4311,incomparable
3369,574,stronger
2789,1985,stronger
2445,2175,stronger
4096,1842,incomparable
3442,1052,incomparable
185,2400,equivalent
4543,841,incomparable
692,3894,incomparable
372,4478,incomparable
410,2518,stronger
3777,3782,stronger
494,3909,weaker
1428,552,stronger
2281,4403,incomparable
3805,4295,weaker
2894,4603,incomparable
4611,194,incomparable
4435,1658,incomparable
1677,4639,incomparable
2174,3001,equivalent
3636,2207,incomparable
3495,1036,incomparable
692,1800,stronger
797,3314,weaker
3237,2498,stronger
1110,2313,stronger
129,2626,equivalent
3181,2566,equivalent
1268,455,weaker
222,1127,stronger
2670,3582,incomparable
1290,968,weaker
1579,1071,weaker
3442,2341,stronger
443,2035,incomparable
2198,4526,weaker
4507,221,incomparable
998,2257,weaker
681,106,weaker
4258,2900,incomparable
2681,2401,stronger
4290,2623,incomparable
3113,2058,incomparable
945,1872,weaker
2452,2541,incomparable
2445,1370,incomparable
2832,2570,equivalent
666,2457,incomparable
4625,1381,stronger
4001,4183,stronger
2781,538,equivalent
4073,1807,stronger
764,2965,equivalent
26,784,stronger
798,1795,equivalent
239,1831,equivalent
3222,1412,stronger
713,933,stronger
1396,4373,weaker
3569,3213,stronger
587,2514,equivalent
854,414,incomparable
1979,35,stronger
303,2755,weaker
3567,134,incomparable
3842,339,equivalent
3047,1596,equivalent
1304,3094,weaker
1942,907,weaker
3499,939,stronger
4395,2208,stronger
3810,3275,incomparable
3469,2982,incomparable
2450,3003,stronger
2584,3757,incomparable
560,4259,weaker
1548,2673,weaker
2728,503,weaker
1110,2447,incomparable
4009,1391,incomparable
1564,1863,incomparable
2273,862,stronger
2197,86,weaker
4287,581,stronger
2272,2889,incomparable
106,3530,incomparable
837,1534,stronger
1587,2786,stronger
2765,2233,stronger
4458,3846,stronger
234,1995,stronger
1722,4142,incomparable
1457,461,stronger
1882,2145,stronger
2723,2761,weaker
194,2596,stronger
1956,2094,equivalent
2401,2710,weaker
797,3798,weaker
4443,2033,stronger
14,908,stronger
2500,3655,weaker
3926,1514,stronger
235,3536,weaker
1890,693,stronger
233,2709,weaker
1494,4665,incomparable
3581,1479,incomparable
3333,3629,incomparable
4620,4554,incomparable
3670,16,incomparable
1208,1827,equivalent
4258,3384,stronger
912,2997,stronger
1705,2633,stronger
1072,1000,stronger
1068,3510,incomparable
1599,3146,equivalent
1145,724,equivalent
2154,3368,weaker
1581,3506,incomparable
3360,3173,stronger
2336,2850,weaker
2608,1094,equivalent
1548,1868,weaker
1706,2454,weaker
3954,4097,incomparable
3412,2582,stronger
2703,1331,equivalent
564,1883,weaker
1180,4101,incomparable
3762,3338,weaker
3929,68,incomparable
3189,3476,weaker
3896,4092,weaker
1475,3460,weaker
1213,3460,weaker
2773,3763,weaker
2038,1099,stronger
422,3870,incomparable
2628,2850,incomparable
424,2253,incomparable
3550,422,incomparable
4500,1762,stronger
3681,905,stronger
2307,3209,equivalent
3585,4580,weaker
1493,252,equivalent
3848,1018,stronger
737,3881,weaker
1062,1197,incomparable
2944,1551,stronger
4544,2219,stronger
530,4342,weaker
4518,998,stronger
1359,3635,weaker
1474,3393,incomparable
3666,2475,incomparable
3223,4349,weaker
2218,4076,weaker
3052,4467,incomparable
4401,1352,stronger
3539,3831,stronger
2228,822,weaker
3260,4416,incomparable
2666,4431,incomparable
4166,3929,weaker
3118,3020,stronger
2426,4190,weaker
2075,3209,stronger
4272,2635,stronger
122,4143,weaker
1106,3347,weaker
2288,4256,incomparable
4313,192,stronger
199,4363,weaker
4564,3975,stronger
2035,3810,incomparable
1166,1146,weaker
1584,1659,weaker
1506,4220,incomparable
1862,3101,incomparable
2528,710,equivalent
3574,792,stronger
3040,2548,equivalent
485,4168,weaker
783,1381,equivalent
27,4256,incomparable
295,1792,equivalent
1532,2408,equivalent
4228,2713,stronger
1210,2357,equivalent
3908,3297,incomparable
4221,1542,stronger
2953,1613,weaker
2624,4555,weaker
2745,2630,equivalent
3612,495,incomparable
1781,3112,weaker
2350,3040,equivalent
2768,3553,weaker
3797,1214,stronger
3645,3826,equivalent
257,1685,incomparable
2898,2845,stronger
1931,3056,incomparable
730,1905,equivalent
1800,129,equivalent
1115,26,incomparable
96,47,weaker
4423,3339,incomparable
2097,1813,stronger
4065,1379,stronger
2526,3616,weaker
1955,417,weaker
4422,3868,incomparable
4656,1820,stronger
2707,244,stronger
3531,1445,incomparable
2328,3631,incomparable
3625,326,weaker
2744,2563,stronger
1113,330,incomparable
3890,1563,stronger
151,1639,stronger
1985,259,weaker
3361,1973,stronger
1865,2594,stronger
3833,4412,weaker
3427,3724,weaker
3802,2847,incomparable
1675,2470,weaker
2341,79,equivalent
1835,4637,incomparable
2213,3277,weaker
4121,2600,stronger
396,1628,stronger
299,1695,weaker
2002,3996,weaker
3211,3318,incomparable
50,4374,incomparable
637,1690,stronger
4403,219,incomparable
4485,783,stronger
182,2049,incomparable
2325,4622,weaker
1563,1855,weaker
1067,3903,incomparable
4190,111,incomparable
208,237,stronger
3427,2569,stronger
4564,2015,stronger
3079,1297,stronger
1613,629,weaker
2427,1142,equivalent
2533,1538,stronger
4369,1739,stronger
1898,3242,incomparable
910,3138,stronger
1407,3944,weaker
2068,1209,stronger
1610,331,weaker
2000,4458,incomparable
2234,2410,weaker
4173,1046,incomparable
2798,1994,equivalent
3538,306,stronger
3675,3021,stronger
3475,3899,incomparable
4681,2950,stronger
1271,1804,stronger
1840,4176,incomparable
966,1168,equivalent
675,238,weaker
358,531,stronger
4685,3823,incomparable
397,4431,weaker
2083,147,stronger
3738,1276,incomparable
3430,1123,stronger
3529,1102,stronger
4157,2391,stronger
3742,2149,stronger
1755,4253,weaker
31,1075,incomparable
3599,3561,equivalent
4299,754,stronger
1587,3888,incomparable
1484,757,stronger
1580,465,equivalent
4071,4310,incomparable
3360,2986,stronger
1555,2098,weaker
3482,3915,incomparable
1450,4556,incomparable
8,310,incomparable
3086,1471,stronger
1009,3093,incomparable
4044,2864,incomparable
3368,4567,weaker
1795,1558,weaker
1031,408,incomparable
3216,763,equivalent
2528,389,weaker
1774,4653,incomparable
3622,3171,incomparable
3416,2514,stronger
1195,250,weaker
4049,4147,weaker
3106,1534,stronger
322,3102,incomparable
895,4684,weaker
480,4442,weaker
2192,1379,equivalent
3059,964,incomparable
1672,1343,stronger
1034,2749,incomparable
1099,892,equivalent
1004,4038,incomparable
4624,298,incomparable
1160,4551,weaker
1256,4259,incomparable
3359,1606,stronger
3053,3751,incomparable
3640,1067,incomparable
1955,1035,weaker
4529,411,incomparable
3992,2458,incomparable
301,1070,weaker
120,2944,incomparable
333,3991,stronger
405,3113,incomparable
3268,148,stronger
2643,96,equivalent
129,963,equivalent
60,3078,weaker
762,3350,weaker
3322,2828,stronger
4521,708,stronger
4018,4029,stronger
4689,2736,incomparable
575,491,stronger
697,1420,weaker
3488,3305,incomparable
2395,3377,weaker
2913,1088,incomparable
2929,1621,equivalent
1409,4100,weaker
2044,2396,stronger
1166,4342,weaker
268,748,incomparable
484,3756,weaker
725,435,incomparable
434,1949,incomparable
4126,4501,incomparable
4649,4276,incomparable
896,3700,weaker
624,3012,stronger
3076,1267,incomparable
3435,3829,equivalent
2671,3433,incomparable
2729,2849,weaker
2662,1627,stronger
241,3247,weaker
2307,3156,equivalent
4566,3460,incomparable
923,3052,weaker
2370,1226,incomparable
1310,1246,weaker
1019,2760,equivalent
4324,894,stronger
4649,4626,incomparable
2600,1688,equivalent
898,4685,incomparable
1767,933,stronger
2992,226,stronger
2133,2976,equivalent
2809,1273,weaker
1623,2874,incomparable
2557,4435,weaker
3276,3368,stronger
4232,2244,incomparable
3389,801,incomparable
4438,4564,incomparable
940,2817,equivalent
680,1200,stronger
3799,2362,stronger
2794,2843,equivalent
2830,2500,equivalent
808,1385,equivalent
1522,728,equivalent
2566,3393,weaker
1506,195,stronger
2194,1535,weaker
1440,1827,stronger
676,677,incomparable
2706,929,stronger
3237,1319,stronger
3232,975,stronger
1430,4522,incomparable
3252,4071,weaker
2280,528,incomparable
643,1668,incomparable
4005,2588,incomparable
385,1632,incomparable
362,3900,incomparable
195,754,equivalent
2294,3055,incomparable
4653,4529,incomparable
252,1288,weaker
3775,3065,incomparable
3338,58,incomparable
177,1868,incomparable
4676,1480,incomparable
913,216,weaker
2085,437,incomparable
3112,4441,incomparable
1517,3363,weaker
3077,3666,incomparable
4256,894,stronger
4460,135,stronger
2130,1119,weaker
1937,3922,incomparable
2109,242,weaker
3470,3368,stronger
1440,672,incomparable
3496,2337,incomparable
256,3100,incomparable
3917,2367,stronger
3246,1408,equivalent
4476,4051,stronger
3146,4210,weaker
1993,1787,stronger
2977,991,stronger
1724,3814,incomparable
3078,1043,incomparable
838,1735,stronger
818,1268,stronger
3146,1177,equivalent
4130,381,incomparable
281,1817,stronger
4245,4303,weaker
2163,1417,stronger
1097,4066,weaker
3406,3733,weaker
4151,4641,incomparable
1262,4133,incomparable
1582,3357,weaker
1532,3994,weaker
3576,4144,weaker
4555,2250,incomparable
2889,3214,incomparable
2694,4436,incomparable
3470,4657,incomparable
2357,3353,weaker
1911,1546,equivalent
3709,4673,incomparable
3445,3846,equivalent
3175,3985,weaker
97,3578,weaker
1153,1904,weaker
893,2731,stronger
2245,4051,incomparable
94,3280,incomparable
803,1525,weaker
4032,4545,weaker
2538,2583,stronger
2259,3168,stronger
3784,4416,weaker
854,3907,incomparable
1616,3476,weaker
2917,135,stronger
3123,1701,weaker
1984,2182,weaker
3794,408,stronger
2364,1649,incomparable
2696,4108,incomparable
2350,3471,weaker
1204,2219,equivalent
2907,356,weaker
2427,1439,weaker
3829,402,equivalent
50,2577,stronger
2359,2244,incomparable
2787,1193,stronger
3685,2343,incomparable
185,3933,weaker
1193,1279,weaker
2683,89,stronger
181,27,weaker
1386,4303,weaker
3475,1752,stronger
3203,3508,weaker
519,22,equivalent
429,3512,incomparable
3939,4330,incomparable
3082,2989,stronger
1504,2080,incomparable
2898,1182,stronger
4055,3724,incomparable
3669,3688,incomparable
3079,439,incomparable
3939,1297,stronger
670,3574,incomparable
186,4693,weaker
3199,1295,weaker
1848,577,stronger
237,3692,weaker
4642,1979,incomparable
3654,4319,incomparable
4342,1687,incomparable
3155,434,incomparable
648,782,incomparable
4424,3971,stronger
1012,1244,weaker
3472,3524,incomparable
4002,306,stronger
1710,4026,incomparable
3422,1717,stronger
1603,1685,incomparable
610,3681,weaker
4633,1112,incomparable
963,3045,equivalent
1420,1978,stronger
3082,4278,incomparable
3705,1251,incomparable
2048,4021,incomparable
2168,151,weaker
2183,3657,weaker
970,4401,weaker
1829,1624,equivalent
241,27,weaker
915,3913,weaker
256,2779,incomparable
39,4242,stronger
3707,2236,stronger
4182,3283,incomparable
4495,1528,incomparable
632,3066,incomparable
2980,1907,equivalent
1157,413,weaker
658,3698,incomparable
1336,2630,stronger
2377,116,equivalent
1301,3575,incomparable
1693,2867,weaker
1717,3261,weaker
967,2009,weaker
4351,2688,incomparable
3692,3806,stronger
2546,2554,weaker
1443,1938,stronger
3757,1949,incomparable
2895,4428,incomparable
1255,2641,stronger
4388,3509,incomparable
520,731,incomparable
558,1023,incomparable
236,972,weaker
1896,4135,weaker
2204,2036,weaker
3374,3874,weaker
2338,2790,stronger
2140,2051,incomparable
1334,3873,incomparable
508,1845,incomparable
1647,2118,stronger
3021,3197,weaker
3148,2780,equivalent
546,1548,stronger
2974,3381,weaker
1198,13,weaker
2807,235,equivalent
4637,2119,incomparable
3157,1553,equivalent
612,855,weaker
2649,2278,incomparable
2492,4546,incomparable
231,1163,incomparable
2242,4371,incomparable
4453,2941,stronger
2758,4665,weaker
2463,3027,stronger
2504,584,stronger
4068,1595,stronger
3512,4346,incomparable
816,1035,weaker
551,4524,weaker
2540,4213,incomparable
1986,2873,weaker
310,3149,incomparable
1459,4110,incomparable
4661,2863,incomparable
2146,876,stronger
2541,1405,incomparable
1565,2816,weaker
1140,1132,equivalent
3060,1970,incomparable
2838,3089,weaker
1735,2473,weaker
732,3781,weaker
374,4073,weaker
269,2559,stronger
1628,132,equivalent
1038,3299,incomparable
2650,3792,incomparable
1681,3930,incomparable
2744,2673,incomparable
296,218,weaker
3921,3238,stronger
4308,2186,incomparable
321,1214,stronger
2652,3838,incomparable
1398,609,equivalent
4266,4404,weaker
486,1281,weaker
4238,2356,stronger
2929,4146,weaker
2144,2119,equivalent
4262,498,stronger
3536,394,stronger
1497,2308,weaker
3020,3510,weaker
3193,3438,incomparable
1147,209,weaker
2267,240,stronger
372,3596,stronger
723,2133,stronger
2227,841,incomparable
2266,769,incomparable
645,2442,incomparable
1001,2077,weaker
1966,4449,incomparable
579,4074,incomparable
2038,3571,incomparable
1850,4274,incomparable
3058,4152,incomparable
3228,399,weaker
4613,4111,incomparable
2011,2879,weaker
1137,3843,incomparable
1792,4269,weaker
820,4136,incomparable
2239,2514,stronger
4684,3762,incomparable
1010,3479,weaker
3231,1047,weaker
860,4474,incomparable
4072,1663,incomparable
3812,46,equivalent
4197,611,stronger
2977,3382,incomparable
4154,3947,incomparable
351,1564,incomparable
4324,4358,incomparable
1738,3659,incomparable
3054,596,stronger
4048,2208,stronger
4315,108,incomparable
3993,57,incomparable
1081,4069,weaker
909,1333,stronger
511,4670,incomparable
2789,4270,weaker
3923,4199,stronger
896,2037,weaker
4509,324,incomparable
1821,1600,stronger
369,830,incomparable
1936,1550,equivalent
2213,138,weaker
3187,2818,equivalent
182,4387,incomparable
